Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2010-06-11,7.619038105010986,7.629556910673878,7.4345051732559,7.46035156489236,545759200
2010-06-14,7.642179489135742,7.788543134813054,7.634065073274952,7.692670882062417,602960400
2010-06-15,7.8047709465026855,7.809579725899756,7.6788438449083865,7.683051526880822,585074000
2010-06-16,8.031980514526367,8.047007146779608,7.833021290619623,7.847146678052292,783678000
2010-06-17,8.170836448669434,8.201792584456678,8.099607562355255,8.132667139199672,872855200
2010-06-18,8.23694896697998,8.264900396473337,8.157305570301332,8.182250710355367,784621600
2010-06-21,8.119741439819336,8.385420168460188,8.07646321357129,8.345748527943941,776490400
2010-06-22,8.230339050292969,8.294053778102116,8.159712102730948,8.179547517036305,717262000
2010-06-23,8.143784523010254,8.254685027668376,8.051518044589264,8.252280637186166,768457200
2010-06-24,8.084574699401855,8.210801931590849,8.057525318904354,8.144682026241238,714277200
2010-06-25,8.01545238494873,8.12274629578587,7.98870394411966,8.116435172513148,549942400
2010-06-28,8.063538551330566,8.107117719740785,7.949933529014378,8.022363772971488,584948000
2010-06-29,7.6989827156066895,7.946028219882792,7.6427812918935745,7.937913000739753,1133344800
2010-06-30,7.559526443481445,7.753074938295632,7.513844658606695,7.715206614956678,739452000
2010-07-01,7.467863082885742,7.657805846708531,7.309778480942432,7.6427784118597195,1022896000
2010-07-02,7.421580791473389,7.541496922441368,7.309177174740203,7.5282719761669155,693842800
2010-07-06,7.472374439239502,7.5976996801760395,7.398140087818352,7.543602500061478,615235600
2010-07-07,7.774112224578857,7.777118513170601,7.506030090935254,7.528269082704021,654556000
2010-07-08,7.756685733795166,7.901246888703255,7.660512531399572,7.888623839891283,738144400
2010-07-09,7.802669048309326,7.811083611383336,7.668626703733897,7.720620437436888,433322400
2010-07-12,7.732642650604248,7.869689685011971,7.659611302938777,7.769909897025073,562878400
2010-07-13,7.567645072937012,7.705894304156452,7.406253986496902,7.703490716405518,1190924000
2010-07-14,7.595595359802246,7.687861836142792,7.483493464964253,7.494915122030754,812047600
2010-07-15,7.557124614715576,7.723023495406572,7.432399704844154,7.460350334523603,824866000
2010-07-16,7.510542392730713,7.662917015279313,7.465761827579374,7.609119986580683,1039858400
2010-07-19,7.380707740783691,7.509941310966438,7.200984382230265,7.509941310966438,1024478000
2010-07-20,7.570348262786865,7.600703283455829,7.213305196994821,7.300161774219878,1074950800
2010-07-21,7.640974521636963,7.968865500309025,7.633762156007265,7.967062208268307,1185671200
2010-07-22,7.784638404846191,7.814091390575877,7.673136784183374,7.744365660162619,645318800
2010-07-23,7.812283515930176,7.82550765800745,7.7022851053415335,7.726629147444462,533388800
2010-07-26,7.792450904846191,7.817095103219716,7.745265948373243,7.814089615304226,420551600
2010-07-27,7.936710834503174,7.9583495441973975,7.82310580290821,7.840236682155064,584771600
2010-07-28,7.842939853668213,7.994113055279419,7.821602097738719,7.924387355314537,519985200
2010-07-29,7.757287979125977,7.8937339358624685,7.696879671492893,7.835429068742542,643806800
2010-07-30,7.731438636779785,7.805071064688187,7.66081089345001,7.690565617124472,448210000
2010-08-02,7.869688510894775,7.891928314903065,7.8026681488661875,7.8273123427708695,428055600
2010-08-03,7.87209415435791,7.9120659389506045,7.796658415679421,7.84444446867975,417653600
2010-08-04,7.903651714324951,7.942721452971047,7.8234071916479495,7.899444031155848,420375200
2010-08-05,7.865181922912598,7.909662340485381,7.8306192139616355,7.866083167999368,289097200
2010-08-06,7.816796779632568,7.858872817733771,7.742862562193529,7.807479363653721,444897600
2010-08-09,7.866683006286621,7.878704955742242,7.8011649868201705,7.858567789137406,303128000
2010-08-10,7.796355724334717,7.827612790984082,7.740454465360489,7.80957986791714,451920000
2010-08-11,7.519258975982666,7.684557621065967,7.507838923064851,7.675842106330375,620054400
2010-08-12,7.5673441886901855,7.60671487196414,7.396936655273788,7.414067533115645,534920400
2010-08-13,7.48649787902832,7.570048017858625,7.486196929033494,7.563135798377457,354869200
2010-08-16,7.4426188468933105,7.513847694345077,7.41196287546849,7.440815554456557,318430000
2010-08-17,7.572752475738525,7.65269682305365,7.489501691531987,7.515949976530403,422640400
2010-08-18,7.60581111907959,7.653898106770764,7.56103056823295,7.584473365967339,339696000
2010-08-19,7.509940147399902,7.618135285831277,7.473875101256111,7.598900166536803,426706000
2010-08-20,7.502727031707764,7.631358682782723,7.483491912274736,7.4952137144459146,384230000
2010-08-23,7.3873162269592285,7.573652370847624,7.370787255580693,7.567341250682504,414041600
2010-08-24,7.210901737213135,7.303167400982093,7.172432297084012,7.293250495345802,602565600
2010-08-25,7.299863338470459,7.332923710381201,7.128855464976092,7.15410076462887,596867600
2010-08-26,7.221419811248779,7.385816360819907,7.221419811248779,7.376799898609419,466505200
2010-08-27,7.261692523956299,7.291446447918811,7.079564000371662,7.2656000588389285,548391200
2010-08-30,7.288138389587402,7.385814701929043,7.233439333662815,7.235843723045574,383289200
2010-08-31,7.306172847747803,7.350052160685612,7.223523951652617,7.268604657001502,420786800
2010-09-01,7.523463726043701,7.5574245265279645,7.401744307166001,7.43750839991314,697037600
2010-09-02,7.578763484954834,7.578763484954833,7.470568351053795,7.551413952119853,415427600
2010-09-03,7.777120590209961,7.777420737629501,7.648789110093242,7.666521081309059,520788800
2010-09-07,7.748271465301514,7.799964252574512,7.701386656177813,7.713107657825365,342557600
2010-09-08,7.901843547821045,7.94602299004728,7.7870355829426,7.807472888587165,526551200
2010-09-09,7.90635347366333,8.010039963595554,7.901845644547398,7.965560362220903,438575200
2010-09-10,7.916573524475098,7.949332936428743,7.856164430501883,7.909961452082005,387542400
2010-09-13,8.025671005249023,8.062938252198451,7.987202365688461,7.989004855871901,388780000
2010-09-14,8.056327819824219,8.08968753808167,7.979990017659887,8.000727486861496,408150400
2010-09-15,8.12123966217041,8.126049243239468,8.04971068651482,8.059629193511727,429368800
2010-09-16,8.312085151672363,8.3150906388016,8.09960242810174,8.12184303285808,652103200
2010-09-17,8.276018142700195,8.35385822697518,8.225226631006779,8.345743013174301,634477200
2010-09-20,8.512245178222656,8.528774953441204,8.290445079857545,8.297357297848386,658677600
2010-09-21,8.528478622436523,8.636072694593759,8.499025640008423,8.53118396313857,668074400
2010-09-22,8.648093223571777,8.655005444167974,8.487603386975156,8.496619850274618,585289600
2010-09-23,8.683256149291992,8.798664470896735,8.59549831489263,8.605416023166969,786116800
2010-09-24,8.785439491271973,8.82180548820537,8.732244369659815,8.778828221405325,649488000
2010-09-27,8.750577926635742,8.857871035680432,8.746070096057448,8.835331080255472,482834800
2010-09-28,8.621345520019531,8.768911370556339,8.264903468340288,8.768911370556339,1035042400
2010-09-29,8.636672019958496,8.710004313421251,8.595498043026845,8.632464337255978,469644000
2010-09-30,8.527877807617188,8.715716398572601,8.452742210728315,8.685662320323758,673391600
2010-10-01,8.490906715393066,8.612926263894778,8.455742922668962,8.600003072498113,448142800
2010-10-04,8.374297142028809,8.50232686284478,8.348149006459606,8.463257140792253,435302000
2010-10-05,8.683857917785645,8.69918470122578,8.469871206627692,8.475281887010633,501967200
2010-10-06,8.691370010375977,8.775522056651862,8.573257158608314,8.703391960567785,670868800
2010-10-07,8.692272186279297,8.730140527409366,8.62284742922977,8.725932844780091,408399600
2010-10-08,8.83803653717041,8.850959735203336,8.715716778455615,8.76710862049961,658403200
2010-10-11,8.87680721282959,8.933309595513947,8.853967104723676,8.858174788729274,427753200
2010-10-12,8.972375869750977,9.00122854632879,8.790547508967652,8.878306128491937,558544000
2010-10-13,9.020462036132812,9.075160292073408,9.010243380779853,9.022265328253923,630092400
2010-10-14,9.085680961608887,9.090488938628475,9.028276556962888,9.06704694084143,435296400
2010-10-15,9.459258079528809,9.46707234984253,9.163825373434635,9.23986222823015,922194000
2010-10-18,9.557231903076172,9.587285172827519,9.445730323834479,9.571357292973989,1093010800
2010-10-19,9.301472663879395,9.430104352941852,9.016859743500452,9.118442840405582,1232784000
2010-10-20,9.33272647857666,9.444528206215779,9.222728845974778,9.286743723528325,721624400
2010-10-21,9.302374839782715,9.459257318483267,9.220627161991203,9.387728301049096,551460000
2010-10-22,9.240761756896973,9.318000786068811,9.205598753871701,9.28884795603581,372778000
2010-10-25,9.281932830810547,9.364881859507475,9.269910883521195,9.289446949132989,392462000
2010-10-26,9.25818920135498,9.308980716692867,9.186058331740137,9.222725265081992,392929600
2010-10-27,9.251580238342285,9.313791820129543,9.184559074263577,9.246170361114407,399002800
2010-10-28,9.173741340637207,9.256690394880508,9.043306382509618,9.255187249739807,551051200
2010-10-29,9.045710563659668,9.192976262837858,9.042404125653258,9.143386915543186,430511200
2010-11-01,9.141880989074707,9.184558102378656,9.082373950931592,9.08297504833775,423889200
2010-11-02,9.297560691833496,9.322505831546668,9.226633609418336,9.226633609418336,433930000
2010-11-03,9.400949478149414,9.403353868061712,9.272617975447206,9.357971409733754,508348400
2010-11-04,9.565347671508789,9.622751286733909,9.467971468386162,9.480594517595925,642488000
2010-11-05,9.531084060668945,9.604416352466174,9.519664010412043,9.556931253825939,361253200
2010-11-08,9.575865745544434,9.610427650032367,9.519964477281501,9.533188623061285,281758400
2010-11-09,9.499528884887695,9.656412146719825,9.452043780049241,9.648898025531324,383544000
2010-11-10,9.558134078979492,9.58037388597758,9.423490634280801,9.51635820018022,384227200
2010-11-11,9.516657829284668,9.569252649803206,9.444526941324073,9.46706769333677,361284000
2010-11-12,9.257589340209961,9.512148070224827,9.125351924816858,9.49712143775133,795846800
2010-11-15,9.227837562561035,9.333027215281831,9.204695710557123,9.270514681643574,403606000
2010-11-16,9.064042091369629,9.244667472100831,8.995818730462709,9.188165913445488,657650000
2010-11-17,9.03128433227539,9.136173044659467,8.948935573953147,9.052321943746474,479449600
2010-11-18,9.269611358642578,9.306878595209195,9.157209354071139,9.172536134094596,494491200
2010-11-19,9.218521118164062,9.268711555474756,9.17374055833836,9.255788360527296,384843200
2010-11-22,9.417779922485352,9.417779922485352,9.192674140226508,9.217017383551703,393075200
2010-11-23,9.278629302978516,9.36939423093559,9.213412224820601,9.330322889995962,519447600
2010-11-24,9.461058616638184,9.479091542878333,9.369394050451106,9.376906565917684,413725200
2010-11-26,9.467070579528809,9.548217151006732,9.40515913138006,9.429202233008013,237585600
2010-11-29,9.523266792297363,9.54159905539211,9.358269201646939,9.482092030210987,445785200
2010-11-30,9.351359367370605,9.447833498297223,9.342944003372864,9.423188503732408,501858000
2010-12-01,9.509145736694336,9.549718617443467,9.467069710806285,9.475184126449424,461750800
2010-12-02,9.561741828918457,9.58728727431321,9.46376452060208,9.543107802446753,462837200
2010-12-03,9.54040241241455,9.576767611867988,9.507342848353797,9.527479215830818,342092800
2010-12-06,9.621848106384277,9.687366124514135,9.569853577316096,9.576465649381799,448481600
2010-12-07,9.563541412353516,9.737253744300249,9.560836875342773,9.731544522847896,391454000
2010-12-08,9.647692680358887,9.647993630324248,9.53048189798308,9.606217762465947,321935600
2010-12-09,9.610129356384277,9.692477327025355,9.587888743282473,9.681358224274822,294151200
2010-12-10,9.634172439575195,9.64889893073663,9.575265672395878,9.606822897760997,262511200
2010-12-13,9.667529106140137,9.769413921901778,9.647393545012015,9.74867646077979,439815600
2010-12-14,9.626056671142578,9.693678943488381,9.587286279418937,9.669334893342553,351008000
2010-12-15,9.628159523010254,9.707501982626058,9.592995721760811,9.61733896585656,417312000
2010-12-16,9.654908180236816,9.695782010600967,9.620346275336804,9.650099399895923,322030800
2010-12-17,9.635669708251953,9.671133645446975,9.624248859864933,9.666324867178757,386929200
2010-12-20,9.683759689331055,9.715016760351228,9.564144493060548,9.665426616249386,385610400
2010-12-21,9.743570327758789,9.749280354475014,9.678954333232179,9.707505269346925,256354000
2010-12-22,9.772418975830078,9.789249705361005,9.724031832228695,9.748375879033537,265921600
2010-12-23,9.725533485412598,9.772117329418784,9.712610292771734,9.767609500252558,223157200
2010-12-27,9.757994651794434,9.780836360875904,9.663023637424676,9.702996227050487,249816000
2010-12-28,9.781736373901367,9.817500470302688,9.769414276779342,9.794959715980278,175924000
2010-12-29,9.776328086853027,9.811190943968525,9.770617258574815,9.804277920530001,163139200
2010-12-30,9.727338790893555,9.782938304739854,9.709005717938807,9.78203705973337,157494400
2010-12-31,9.694276809692383,9.721926485966684,9.656708625622707,9.705997807050702,193508000
2011-01-03,9.90495777130127,9.925695232388604,9.762801833520944,9.786844929369064,445138400
2011-01-04,9.956648826599121,9.993014009883668,9.862278154438522,9.991210717962137,309080800
2011-01-05,10.038100242614746,10.048318902476167,9.902856483994917,9.904359629358966,255519600
2011-01-06,10.029984474182129,10.075666279861002,10.005039328791659,10.0597375971177,300428800
2011-01-07,10.101811408996582,10.10872362757964,9.974982269789331,10.037795742014724,311931200
2011-01-10,10.292054176330566,10.31549617123192,10.133368483285736,10.183257959939027,448560000
2011-01-11,10.267714500427246,10.367493488365783,10.202496616933116,10.365089900584268,444108000
2011-01-12,10.351261138916016,10.351562088893202,10.278530758562722,10.316098946114842,302590400
2011-01-13,10.389131546020508,10.41798422798797,10.334133127353617,10.373503812488233,296780400
2011-01-14,10.473282814025879,10.473282814025879,10.351864329953454,10.39544269461839,308840000
2011-01-18,10.237959861755371,10.361482606440227,9.797665913001165,9.903456680219014,1880998000
2011-01-19,10.183557510375977,10.4768857638824,10.124651581266308,10.469371646521994,1135612800
2011-01-20,9.998424530029297,10.167328871566113,9.921485674818266,10.111127473522632,764789200
2011-01-21,9.819303512573242,10.064545661400748,9.8165981727048,10.031185153245536,754401200
2011-01-24,10.141788482666016,10.141788482666016,9.819306417711692,9.82381505131524,574683200
2011-01-25,10.26050090789795,10.261703905633597,10.055231293601333,10.108127079961733,546868000
2011-01-26,10.334129333496094,10.386724145223896,10.263502404691996,10.30738090400867,506875600
2011-01-27,10.314896583557129,10.359376992922755,10.303476534386666,10.332027459846143,285026000
2011-01-28,10.101212501525879,10.350663172191446,10.023974274407863,10.343750951560674,592057200
2011-01-31,10.197985649108887,10.219625156989752,10.04711420405046,10.092194907068999,377246800
2011-02-01,10.36959457397461,10.3882277907092,10.247875160204323,10.257492718536104,426633200
2011-02-02,10.348258972167969,10.376208805249659,10.325117117091631,10.352166507622494,258955200
2011-02-03,10.321808815002441,10.34585271335402,10.17484409772837,10.33262856926065,393797600
2011-02-04,10.413779258728027,10.4197902357042,10.323917159268348,10.327823893036038,321840400
2011-02-07,10.57546615600586,10.616639321817683,10.448035914047521,10.455549230325596,485021600
2011-02-08,10.67524528503418,10.684862843644702,10.583580738394062,10.629563486700725,381040800
2011-02-09,10.764206886291504,10.789452979495037,10.665329163444285,10.674945920226596,482745200
2011-02-10,10.655413627624512,10.81951006910682,10.458858716927434,10.74106883538225,928550000
2011-02-11,10.724837303161621,10.753388231498999,10.625357670152955,10.661723668766625,367572800
2011-02-14,10.794859886169434,10.803875543683924,10.72062637144335,10.72303076078939,310416400
2011-02-15,10.816503524780273,10.818607767685089,10.74587656183664,10.795164960861085,284174800
2011-02-16,10.91357707977295,10.96677219978962,10.834533965889026,10.84354962544891,481157600
2011-02-17,10.768416404724121,10.82762331055697,10.714919524441944,10.736859986638681,530583200
2011-02-18,10.535799026489258,10.804483260293742,10.504541948163068,10.780740303985834,816057200
2011-02-22,10.17664623260498,10.380714382719855,10.14989860253113,10.283038063109656,872555600
2011-02-23,10.29716968536377,10.357878146223502,10.176651601337811,10.18146118553172,671854400
2011-02-24,10.304977416992188,10.373200765021542,10.169433570792707,10.339239967250007,499900800
2011-02-25,10.463664054870605,10.471778468248521,10.362682102449506,10.376506539681033,380018800
2011-02-28,10.615436553955078,10.670735902851659,10.552623087220882,10.556229671174982,403074000
2011-03-01,10.49822998046875,10.690877351122989,10.449241728905626,10.68336403224199,456136800
2011-03-02,10.582681655883789,10.649702832427826,10.470879913313546,10.517764722141967,602590800
2011-03-03,10.806286811828613,10.81319903381857,10.696889442670246,10.73505874373426,500788400
2011-03-04,10.819504737854004,10.828220247854759,10.751882492165828,10.821608177238163,453266800
2011-03-07,10.680057525634766,10.869699392763714,10.558338078035147,10.8615841743992,546123200
2011-03-08,10.692075729370117,10.741364913410111,10.586585142488552,10.666529491254268,356316800
2011-03-09,10.593196868896484,10.662021314838752,10.536996270418296,10.659917072750334,453306000
2011-03-10,10.418885231018066,10.5120537426403,10.365689303676367,10.492517671745242,507539200
2011-03-11,10.578770637512207,10.58868914560929,10.368693120920462,10.378610023951099,471080400
2011-03-14,10.625958442687988,10.713717072665018,10.558336980237696,10.614537590182291,435957200
2011-03-15,10.381619453430176,10.454049703736025,10.22143056363218,10.281538715112564,721081200
2011-03-16,9.918181419372559,10.308585804805743,9.805478451093395,10.278531733433521,1162011200
2011-03-17,10.057332992553711,10.206702097236441,9.937717007797737,10.123151156888635,659422400
2011-03-18,9.93801498413086,10.164322907781392,9.91787862525431,10.132164602550745,753214000
2011-03-21,10.197385787963867,10.210609130738694,10.075966497734006,10.097906958262074,409402000
2011-03-22,10.254488945007324,10.297166870575824,10.192577503122713,10.295363577946167,325922800
2011-03-23,10.194079399108887,10.225034714991345,10.096703214106455,10.19678393645525,372996400
2011-03-24,10.367792129516602,10.398748246661553,10.184161274037246,10.274023335714372,404712000
2011-03-25,10.56524658203125,10.580874310632934,10.429400988227755,10.46095819790656,448910000
2011-03-28,10.532188415527344,10.648799720844426,10.532188415527344,10.613635919753106,309355200
2011-03-29,10.547819137573242,10.547819137573242,10.400554238026347,10.44864044102935,352900800
2011-03-30,10.47779655456543,10.545419659753078,10.442032437174644,10.538205683197432,329406000
2011-03-31,10.47418212890625,10.512951703487962,10.400549711181352,10.4095653687369,274019200
2011-04-01,10.355467796325684,10.566749105005846,10.317599465076226,10.552323570859935,418661600
2011-04-04,10.25418758392334,10.356672696579396,10.170336492901722,10.347957184500926,460084800
2011-04-05,10.185063362121582,10.286045333622361,10.09820678047835,10.127960705196749,482731200
2011-04-06,10.159517288208008,10.335634844391318,10.13246870303402,10.255090186373959,402539200
2011-04-07,10.160721778869629,10.23134793717278,10.099109676860067,10.161322073929067,373447200
2011-04-08,10.069953918457031,10.222929587811887,10.036594218202369,10.216017369319454,377535200
2011-04-11,9.941926956176758,10.088289804444077,9.918484952854564,10.039902652567834,398946800
